customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1813,1,-0.43991649313097614,0,0,-1.0331224013585834,1,0,1,0,2,0,0,2,2,0,1,2,0.9800716201790471,-0.7120701556845956,1
3373,0,-0.43991649313097614,1,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.13920233809498894,-0.9769800772433813,1
1059,0,-0.43991649313097614,1,1,-1.1552834925186746,1,2,0,0,2,0,2,0,0,0,1,3,-0.2081132349397309,-0.9081533848493897,0
4491,1,-0.43991649313097614,0,0,0.6364125111626608,1,0,0,0,2,2,2,2,2,2,0,1,0.46989994112804756,0.6576207561329737,0
3087,1,2.273158691738958,0,0,-1.2367242199587352,1,2,1,0,0,0,0,2,2,0,1,2,0.966777244177718,-0.9205589657106543,1
3081,0,2.273158691738958,1,0,-0.8295205827584317,1,0,0,2,0,2,2,2,2,1,1,2,0.47987072312904416,-0.5907294475095566,0
1733,1,-0.43991649313097614,1,0,1.125056875803025,1,2,1,2,0,2,2,2,2,0,1,0,1.4852579082295487,1.894360042456954,0
280,1,-0.43991649313097614,0,0,0.9214550572028734,1,0,0,2,0,2,2,0,0,2,1,2,-0.18484807693740507,0.39465334545637887,0
1227,1,-0.43991649313097614,0,0,-1.2774445836787656,0,1,0,0,0,0,2,0,0,0,0,3,-1.1835880740372453,-0.99455097113229,0
5045,1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,-0.9985684368204575,0
5987,1,-0.43991649313097614,0,0,-1.1552834925186746,1,2,1,0,0,0,0,0,0,0,1,2,0.37517751211857825,-0.8666322147425588,1
6454,1,-0.43991649313097614,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,3,-1.3397969920528607,-0.9966259259382667,1
3218,0,-0.43991649313097614,0,0,0.3920903288424788,1,0,0,0,0,2,2,0,2,2,0,1,0.05777428508684881,0.21227806240340943,0
6283,0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,0,0,-0.5055748979694671,-0.9855447843148593,0
5295,1,-0.43991649313097614,0,0,-1.0331224013585834,1,2,1,0,0,2,0,2,0,0,1,1,0.8172155141627669,-0.7284711282467303,1
6078,1,-0.43991649313097614,0,0,-1.1960038562387048,1,0,1,0,0,2,0,0,0,0,1,1,0.2937494591104381,-0.9047760647928532,0
6602,0,-0.43991649313097614,1,0,1.6137012404433893,1,2,0,2,2,2,0,2,2,2,1,1,0.5945347161405068,1.605853028477008,0
292,1,-0.43991649313097614,0,0,-0.7073594915983407,1,2,0,0,0,0,0,0,0,0,1,2,-0.5238546649712943,-0.6766414060719091,0
2056,1,-0.43991649313097614,1,0,-1.1552834925186746,1,0,1,0,0,0,0,2,0,0,1,2,0.5180920541328647,-0.8717092318210123,1
4737,0,-0.43991649313097614,0,0,-0.8702409464784621,1,2,2,1,1,1,1,1,1,1,0,2,-1.3148700370503688,-0.8991913460065543,0
1225,0,-0.43991649313097614,0,0,-1.1145631287986442,1,2,2,1,1,1,1,1,1,0,0,3,-1.3065610520495383,-0.9479307099597081,0
2949,0,2.273158691738958,0,0,-1.2774445836787656,1,0,0,2,0,2,0,0,0,0,1,2,-0.29785027294870164,-0.9827855359026563,1
6576,1,-0.43991649313097614,1,0,1.6137012404433893,1,2,1,2,0,2,2,2,2,2,1,1,1.5334500212343665,2.6307482587056907,0
2471,0,-0.43991649313097614,1,0,0.9214550572028734,1,2,1,0,2,0,0,0,0,0,1,1,0.43167861012422654,0.8761090824048559,0
1443,0,-0.43991649313097614,1,1,0.3106496014024181,1,2,2,1,1,1,1,1,1,0,1,2,-1.2816340970470463,-0.5317256794630075,0
4116,0,-0.43991649313097614,1,0,1.002895784642934,1,0,2,1,1,1,1,1,1,2,0,0,-1.491020519067978,-0.5149053011422181,0
4225,1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,1,0,0,0,0,2,0,0,1,2,0.4748853321285456,-0.9725211318092611,1
468,1,-0.43991649313097614,1,0,-1.2774445836787656,1,0,1,2,0,0,0,2,2,0,1,2,1.0049985751815391,-0.9654795298613191,1
5874,0,-0.43991649313097614,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,0,3,-1.3148700370503688,-0.9962948161288023,1
902,1,2.273158691738958,1,1,0.7992939660427822,1,2,0,0,2,2,0,2,2,1,1,2,0.534710024134526,0.7936185918736353,0
1263,1,2.273158691738958,0,0,0.35136996512244845,1,2,1,0,0,2,0,2,2,0,1,2,1.1180007711928355,0.8413867003856935,1
4950,1,-0.43991649313097614,1,0,0.43281069256250915,1,0,0,0,0,0,0,2,0,1,1,3,-0.27957050594687416,0.048224188807467885,0
3330,0,-0.43991649313097614,1,1,0.5956921474426305,1,0,2,1,1,1,1,1,1,2,0,0,-1.5109620830699715,-0.6142823919561213,0
6786,1,-0.43991649313097614,0,0,-1.1960038562387048,1,2,0,0,0,0,0,0,0,0,0,0,-0.4773243489666429,-0.9468270105948269,0
6094,1,2.273158691738958,1,1,1.369379058123207,1,2,0,2,2,2,2,2,0,2,0,1,0.48651791112970877,1.268231392759849,1
918,1,-0.43991649313097614,1,1,0.9214550572028734,1,0,0,0,0,2,2,0,0,2,1,1,-0.3161300399505289,0.3699525536703377,0
6270,1,-0.43991649313097614,0,0,-0.13727439951791576,1,0,2,1,1,1,1,1,1,1,0,3,-1.517609271070636,-0.7736565802449666,0
6222,0,-0.43991649313097614,0,1,-0.8295205827584317,1,2,1,0,0,0,0,2,0,0,1,2,0.641065032145158,-0.5807078572764353,0
1017,0,-0.43991649313097614,1,0,1.369379058123207,1,2,1,0,2,2,0,2,2,0,1,2,1.3440051632154282,2.055058669983657,0
3503,1,2.273158691738958,0,0,0.10704778280226633,1,2,1,0,0,2,0,2,2,0,1,2,1.217708591202803,0.5361255300468513,1
5923,1,2.273158691738958,1,0,-0.9109613101984924,1,2,1,0,0,2,0,0,2,0,1,2,0.8321716871642622,-0.6037751740024523,1
39,1,-0.43991649313097614,1,1,-0.21871512695797646,1,2,1,0,0,0,0,0,0,0,1,0,0.3652067301175816,-0.1558056757844708,0
1643,0,-0.43991649313097614,0,0,1.0436161483629645,1,0,1,0,0,0,2,2,2,0,1,2,1.0149693571825356,1.5609766123009383,0
1171,1,-0.43991649313097614,1,0,0.880734693482843,1,0,1,2,2,2,2,2,2,2,0,0,1.4952286902305454,1.6901094379920387,1
196,1,-0.43991649313097614,0,0,-0.9516816739185228,1,0,2,1,1,1,1,1,1,0,0,3,-1.4926823160681442,-0.9284835271505013,0
4676,1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,1,0,1,-1.5109620830699715,-0.9949262289163495,1
2414,1,-0.43991649313097614,0,0,-1.0738427650786138,1,0,1,0,0,0,0,0,0,0,1,2,0.14418772909548702,-0.8153764162374759,0
4769,0,2.273158691738958,0,0,-0.2594354906780068,1,0,1,0,0,0,0,2,2,0,1,2,0.8803638001690798,0.030851960804237837,1
4452,0,-0.43991649313097614,0,0,-0.9516816739185228,1,0,2,1,1,1,1,1,1,0,0,3,-1.479387940066815,-0.9252386510177506,0
2986,1,-0.43991649313097614,1,0,-0.9924020376385531,1,0,0,0,2,2,0,0,0,0,1,3,-0.3327480099521901,-0.8105863609938916,0
1041,1,-0.43991649313097614,0,0,-0.8295205827584317,1,0,1,0,0,0,0,2,0,0,1,2,0.5546515881365197,-0.604790577418143,0
6077,0,-0.43991649313097614,0,0,-0.7073594915983407,1,2,0,0,0,0,0,0,0,0,1,2,-0.520531070970962,-0.707412544364797,1
5586,1,-0.43991649313097614,1,0,0.43281069256250915,1,2,0,2,0,2,0,2,2,1,1,2,0.5131066631323666,0.5737837523765976,0
1925,1,-0.43991649313097614,0,0,0.3920903288424788,1,2,1,0,0,0,2,2,2,0,1,2,1.1811490571991479,0.8569267874432207,0
2035,0,-0.43991649313097614,0,0,-0.055833672077855064,1,2,0,2,0,2,2,0,0,0,0,1,0.016229360082695727,-0.12697704837377388,1
5656,0,-0.43991649313097614,0,1,1.369379058123207,1,2,1,2,0,2,2,0,0,2,1,1,0.8703930181680831,1.6105768617586995,0
4182,0,2.273158691738958,0,0,-0.5851984004382496,1,2,1,0,2,0,2,0,0,0,1,2,0.6875953481498096,-0.34261783028426274,1
5472,1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4876969250676457,-0.9985905108077552,0
1740,1,-0.43991649313097614,1,0,1.1657772395230555,1,2,1,0,2,0,2,2,0,2,1,2,0.9750862291785486,1.4817751458770634,1
6879,1,-0.43991649313097614,0,0,-0.9109613101984924,1,2,1,0,2,0,0,0,0,0,0,2,0.5014740841312035,-0.6554503782661901,0
6103,1,2.273158691738958,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.22893937610395967,-0.9757880819293095,1
442,0,2.273158691738958,0,0,-0.5851984004382496,1,0,1,0,2,0,0,0,0,0,1,2,0.2920876621102721,-0.40725046509170576,0
6086,1,-0.43991649313097614,1,0,-0.3408762181180675,1,2,1,0,2,2,0,2,2,0,1,2,1.325725396213601,0.115020074370078,1
5529,0,-0.43991649313097614,1,1,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,3,-1.5109620830699715,-0.9832711636232042,0
6763,1,-0.43991649313097614,0,0,0.7178532386027215,1,0,2,1,1,1,1,1,1,1,0,1,-1.4827115340671475,-0.5707745629925044,0
2012,1,-0.43991649313097614,1,1,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.6717545979860794,-0.9877521830446218,0
2528,1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,0,2,0,0,2,0,0,0,1,3,-0.3427187919531868,-0.9688789239051532,0
6052,1,-0.43991649313097614,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,1,1,0,-1.4993295040688086,-0.8522179010372104,0
4849,1,-0.43991649313097614,1,1,1.4915401492832983,1,2,1,0,2,2,0,2,2,2,1,2,1.3373579752147637,2.2143887102979067,0
4761,1,-0.43991649313097614,1,0,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,1,1,0.7956121531606076,1.7746528093419385,0
6552,0,-0.43991649313097614,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,1,2,0.3153528201125979,-0.9145769151529981,1
3008,1,2.273158691738958,1,1,0.7178532386027215,1,2,0,2,2,2,0,0,2,2,1,0,0.34526516611558833,0.6801141491892524,0
6690,0,-0.43991649313097614,0,0,0.8400143297628127,1,0,2,1,1,1,1,1,1,2,0,3,-1.479387940066815,-0.544550666082927,0
6239,0,-0.43991649313097614,1,0,1.0436161483629645,1,2,1,2,2,0,2,2,2,2,1,1,1.4736253292283856,1.8152468719822692,0
4380,1,-0.43991649313097614,0,0,0.5549717837226001,0,1,0,2,0,0,0,0,0,1,1,0,-1.1304105700319294,-0.3499243200797763,0
6664,1,2.273158691738958,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,0,1,1,1.5999219012410113,2.5515688662691134,0
1236,0,2.273158691738958,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,2,0.31369102311243185,-0.9746623085771309,1
4354,0,-0.43991649313097614,1,1,-1.0738427650786138,1,2,1,0,2,2,0,2,0,0,1,3,0.9734244321783826,-0.7784024875139558,0
6400,1,-0.43991649313097614,1,0,1.6137012404433893,1,2,0,2,2,2,2,0,2,2,0,0,0.46823814412788106,1.5368938921592303,0
4541,1,-0.43991649313097614,0,0,-1.1552834925186746,1,0,0,0,0,0,0,0,2,0,1,3,-0.31446824295036285,-0.9021271863171383,0
2527,0,-0.43991649313097614,1,1,0.7992939660427822,1,0,2,1,1,1,1,1,1,2,0,3,-1.5093002860698053,-0.5519454518276311,0
2250,1,-0.43991649313097614,1,1,-1.318164947398796,1,2,2,1,1,1,1,1,1,2,0,3,-1.3098846460498705,-0.3904631977518628,0
4876,0,-0.43991649313097614,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,1,0,3,-1.4727407520661506,-0.9920566105676584,0
6180,0,-0.43991649313097614,1,0,1.3286586944031769,1,0,2,1,1,1,1,1,1,2,0,0,-1.5093002860698053,-0.42468891505682876,0
5938,1,2.273158691738958,1,0,0.43281069256250915,1,2,1,0,2,0,0,2,2,0,1,2,1.2044142152014738,0.9299696114110584,1
1819,1,-0.43991649313097614,1,0,-1.1552834925186746,1,2,1,0,2,0,0,2,2,0,1,2,1.1778254631988159,-0.8219103164775726,1
4933,1,2.273158691738958,1,0,-0.30015585439803716,1,2,1,2,0,0,0,0,2,1,1,2,0.8072447321617703,-0.04612003290257722,1
3228,0,-0.43991649313097614,1,0,0.758573602322752,1,2,0,0,2,0,2,2,2,1,1,1,0.4615909561272169,0.7368001485695509,0
6474,1,-0.43991649313097614,0,0,-0.8295205827584317,1,2,0,0,0,2,0,2,2,0,0,0,0.3319707901142591,-0.6422942818368061,0
1600,0,-0.43991649313097614,1,1,1.002895784642934,1,0,0,2,0,0,0,2,2,1,1,0,0.1774236690988095,0.7202225841090354,1
5821,0,-0.43991649313097614,1,1,-0.3408762181180675,1,0,2,1,1,1,1,1,1,1,0,3,-1.491020519067978,-0.7718906612611567,0
4878,0,-0.43991649313097614,1,0,1.2879383306831464,1,2,0,0,0,2,2,0,0,1,0,0,-0.2130986259402292,0.6509764859563888,0
2761,0,-0.43991649313097614,0,0,-1.1552834925186746,1,0,1,0,2,2,2,2,2,1,1,2,1.3589613362169235,-0.8114472464984989,1
5480,0,-0.43991649313097614,0,0,-0.2594354906780068,1,2,1,0,0,2,0,2,2,0,1,0,1.1877962451998125,0.1404051597623456,0
5948,0,-0.43991649313097614,1,1,-0.7073594915983407,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,-0.8819074139525147,0
732,1,2.273158691738958,1,0,1.2879383306831464,1,2,2,1,1,1,1,1,1,2,0,1,-1.2999138640488739,-0.23889216397272756,0
2837,1,2.273158691738958,1,0,0.14776814652229667,1,2,1,0,2,0,0,2,2,0,1,2,1.0548524851865226,0.5095484493405118,1
816,0,-0.43991649313097614,1,0,-0.21871512695797646,1,2,1,0,0,0,0,2,2,0,0,1,1.0049985751815391,0.079745842668475,0
550,1,2.273158691738958,1,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,0,3,0.20235062410130134,-0.9761412657260716,1
2517,0,-0.43991649313097614,0,0,0.10704778280226633,1,2,0,2,0,2,2,2,2,1,1,1,0.7042133181514708,0.3656260521600033,1
2,1,-0.43991649313097614,0,0,-1.1552834925186746,1,0,1,0,0,2,0,0,0,0,1,2,0.30372024111143525,-0.8834305190760507,1
1201,0,-0.43991649313097614,1,1,-0.9924020376385531,1,0,0,0,0,0,0,0,0,0,1,2,-0.641842251983089,-0.8256408203308712,0
5984,1,-0.43991649313097614,0,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,0,1,1,-1.4876969250676457,-0.9197422281806423,0
6225,0,-0.43991649313097614,0,0,-1.2367242199587352,1,0,0,0,2,0,0,0,0,0,0,3,-0.5172074769706297,-0.9616386560715326,0
3590,0,-0.43991649313097614,1,0,1.0436161483629645,1,2,1,2,2,2,0,2,2,2,1,0,1.4852579082295487,1.7052742672655066,1
4553,1,-0.43991649313097614,1,0,0.758573602322752,1,0,0,2,2,2,2,2,2,2,1,1,0.6144762801425001,0.7979892413585646,0
117,0,-0.43991649313097614,1,1,0.5549717837226001,1,0,2,1,1,1,1,1,1,2,1,3,-1.5126238800701375,-0.6258933092746715,0
5182,1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,0,-1.4993295040688086,-0.9987450287188385,0
5067,1,-0.43991649313097614,0,0,0.5549717837226001,1,2,1,0,0,0,0,0,0,0,0,0,0.2671607071077802,0.42712418077118386,0
144,0,-0.43991649313097614,1,0,0.7178532386027215,1,2,1,2,2,0,2,2,2,0,1,0,1.4919050962302134,1.3791311049431119,0
5464,1,-0.43991649313097614,1,1,0.8400143297628127,1,0,0,0,2,0,2,2,0,0,0,1,0.00792037508186511,0.47762946370814763,0
4766,1,-0.43991649313097614,1,0,1.1657772395230555,1,2,1,0,2,2,2,2,2,0,1,2,1.639805029244998,2.1412796643681755,0
2570,1,-0.43991649313097614,0,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,0,0,-1.4660935640654862,-0.9661196754929502,0
571,1,-0.43991649313097614,0,0,0.5956921474426305,1,0,0,2,2,2,2,2,2,1,1,0,0.7374492581547932,0.8198204147959146,0
1179,0,-0.43991649313097614,0,0,0.880734693482843,1,2,1,0,2,2,0,2,0,1,1,0,0.9966895901807084,1.2537287831053099,0
6952,1,-0.43991649313097614,0,1,-0.5444780367182193,0,1,0,0,0,0,0,0,0,0,1,1,-1.3098846460498705,-0.7574984215431059,0
320,0,-0.43991649313097614,0,1,-0.2594354906780068,1,0,1,0,2,2,2,2,2,2,1,2,1.3523141482162588,0.19132984845796433,0
4141,1,-0.43991649313097614,1,1,1.5322605130033284,1,2,2,1,1,1,1,1,1,2,0,3,-1.3082228490497045,-0.22068112445218777,0
237,1,-0.43991649313097614,1,0,-0.62591876415828,1,2,1,0,2,2,0,2,2,0,1,2,1.2559299222066236,-0.23814164840460833,0
3387,0,-0.43991649313097614,0,0,-0.0965540357978854,1,2,1,0,2,0,0,2,2,0,1,2,1.1778254631988159,0.3098671602462052,1
4046,0,-0.43991649313097614,0,1,-1.2774445836787656,1,2,2,1,1,1,1,1,1,0,0,3,-1.3547531650543558,-0.9968245918239452,0
2183,0,-0.43991649313097614,1,1,-0.5444780367182193,1,2,2,1,1,1,1,1,1,2,0,3,-1.3015756610490399,-0.7929050971684947,0
3474,0,-0.43991649313097614,1,0,-0.2594354906780068,1,0,0,0,2,2,0,2,2,2,1,1,0.29042586511010604,-0.16609215386516357,0
963,0,-0.43991649313097614,1,1,-0.46303730927815856,1,0,1,0,2,0,0,0,0,0,1,0,0.3087056321119333,-0.3161952674890068,1
938,1,-0.43991649313097614,1,0,0.7178532386027215,1,2,1,0,2,0,0,2,2,1,1,2,1.113015380192337,1.13759753593251,0
756,0,-0.43991649313097614,1,0,1.4508197855632678,0,1,0,2,0,2,0,2,2,1,1,2,-0.34438058895335305,0.6364959502891475,0
3764,1,-0.43991649313097614,0,0,-1.1960038562387048,1,2,1,0,0,2,0,2,2,0,1,0,1.222693982203301,-0.8757046235218824,1
1356,1,-0.43991649313097614,1,1,-0.9516816739185228,1,0,1,0,0,2,2,2,2,0,0,2,1.2742096892084507,-0.5789860862672205,0
5217,0,-0.43991649313097614,1,1,0.758573602322752,0,1,0,2,0,0,2,0,0,2,0,0,-1.0157465770204666,-0.22070319843948535,0
3190,0,-0.43991649313097614,0,0,-0.9516816739185228,1,0,0,0,0,0,0,0,0,0,1,2,-0.6983433499887373,-0.8283117727938836,0
1654,1,2.273158691738958,1,1,0.35136996512244845,1,2,1,0,2,2,2,2,2,1,1,2,1.5683477582378549,0.9946463941930968,1
5242,1,-0.43991649313097614,0,0,-0.4223169455581282,1,2,1,0,2,0,0,2,2,0,1,2,1.1927816362003112,0.05917288650708927,0
2009,0,-0.43991649313097614,1,1,-0.46303730927815856,0,1,0,2,0,2,0,2,2,1,1,2,-0.2928648819482031,-0.49660596567248777,1
1512,1,-0.43991649313097614,1,1,1.5729808767233588,1,2,1,2,2,2,2,2,2,2,1,0,1.7046151122514768,2.6557580863138983,0
5228,1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.6318714699820923,-0.9872224073494789,1
6655,1,-0.43991649313097614,1,1,-0.2594354906780068,1,2,0,0,0,2,2,2,2,1,1,1,0.572931355138347,-0.08777364693319367,0
1472,1,-0.43991649313097614,1,0,1.5729808767233588,1,2,0,2,2,0,2,0,0,2,0,0,0.012905766082363669,1.0594776948862186,0
6573,1,-0.43991649313097614,0,0,-1.1552834925186746,1,0,0,0,0,0,0,0,0,0,1,1,-0.6634456129852487,-0.9296313744899779,0
5762,0,-0.43991649313097614,0,0,-0.8295205827584317,1,2,1,2,0,0,0,0,0,0,1,2,0.4998122871310375,-0.5654105840791818,0
3149,0,-0.43991649313097614,1,0,-0.5851984004382496,1,2,1,0,0,0,2,2,0,0,1,2,0.8005975441611056,-0.30337028086908724,0
2871,0,-0.43991649313097614,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,1,2,0.3386179781149237,-0.913649807686498,0
2665,0,2.273158691738958,1,0,1.6137012404433893,1,2,1,2,2,0,0,2,2,1,1,0,1.39884446422091,2.3819964958487656,0
3138,1,-0.43991649313097614,0,0,-0.8702409464784621,1,0,1,0,2,0,0,0,0,0,0,2,0.3386179781149237,-0.6473933729025573,1
4315,0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,0,1,0.5114448661322006,-0.9720355040887134,1
1773,1,-0.43991649313097614,0,0,-0.7888002190384014,1,0,2,1,1,1,1,1,1,1,0,1,-1.5109620830699715,-0.8927898896902433,0
2730,0,-0.43991649313097614,1,0,1.6137012404433893,1,2,1,0,2,2,2,2,2,1,1,2,1.478610720228884,2.5728923379986175,1
5672,1,-0.43991649313097614,1,0,0.3920903288424788,1,2,0,2,0,0,0,0,0,1,0,1,-0.28787949094770476,0.04632582589987214,0
2694,0,-0.43991649313097614,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,0,0,1,-1.4976677070686424,-0.8571624741918782,0
4114,0,2.273158691738958,0,0,-1.0331224013585834,1,0,0,0,2,0,0,0,0,0,1,3,-0.44741200296365274,-0.8222855742616323,0
4247,0,-0.43991649313097614,1,0,1.4508197855632678,1,2,1,2,2,2,2,2,2,2,0,3,1.789366759259949,2.520025138420808,0
3511,1,-0.43991649313097614,1,1,0.9621754209229036,1,2,2,1,1,1,1,1,1,2,0,0,-1.3497677740538576,-0.38835513196493965,0
6059,0,-0.43991649313097614,1,1,0.22920887396235737,1,0,2,1,1,1,1,1,1,1,0,3,-1.477726143066649,-0.6765972580973139,0
5687,0,-0.43991649313097614,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,2,1.6863353452496495,2.7121129758847324,0
1603,0,-0.43991649313097614,0,0,0.6364125111626608,1,2,2,1,1,1,1,1,1,1,0,1,-1.3198554280508674,-0.4902265833434744,0
6534,0,2.273158691738958,1,0,0.7992939660427822,1,2,1,2,2,2,0,2,2,0,1,2,1.4736253292283856,1.4860354254255048,0
5684,0,-0.43991649313097614,1,1,0.10704778280226633,1,0,2,1,1,1,1,1,1,1,0,3,-1.4993295040688086,-0.694499261795687,0
1904,1,-0.43991649313097614,1,0,1.4100994218432374,1,2,1,0,2,2,2,2,2,2,1,0,1.5467443972356951,2.333345427844802,0
4262,0,-0.43991649313097614,0,0,-1.2774445836787656,0,1,0,2,0,0,0,0,0,0,0,3,-1.1586611190347533,-0.9942198613228256,0
3700,1,-0.43991649313097614,0,0,0.8400143297628127,1,0,1,0,2,0,2,0,0,0,1,3,0.5264010391336954,0.9121779776491737,0
3370,1,-0.43991649313097614,1,1,0.06632741908223598,1,0,2,1,1,1,1,1,1,0,0,3,-1.461108173064988,-0.7266831352756227,0
4077,0,-0.43991649313097614,0,0,-1.1960038562387048,0,1,0,0,0,0,0,2,0,0,0,1,-0.9825106370171443,-0.9593208874052822,1
4523,0,-0.43991649313097614,1,0,-1.2774445836787656,1,0,1,0,0,0,0,2,0,0,0,2,0.466576347127715,-0.9726315017457493,1
1449,1,-0.43991649313097614,0,0,-0.5444780367182193,1,0,1,0,0,2,2,2,0,0,0,3,0.8371570781647607,-0.26467458113635234,0
5875,0,2.273158691738958,1,0,1.125056875803025,1,2,1,2,2,2,2,2,2,2,1,0,1.7046151122514768,2.0502244667654765,0
748,1,-0.43991649313097614,0,0,-0.8702409464784621,1,0,2,1,1,1,1,1,1,2,0,1,-1.502653098069141,-0.9089039004175088,0
6314,0,-0.43991649313097614,0,0,0.5956921474426305,1,2,1,0,2,2,0,2,2,0,1,2,1.3838882912194153,1.256465957530215,1
676,1,-0.43991649313097614,0,0,-0.5851984004382496,1,0,0,2,0,0,0,0,0,0,0,2,-0.5105602889699654,-0.6212136239675753,1
2727,0,-0.43991649313097614,1,1,1.125056875803025,1,2,1,2,2,2,2,2,2,2,0,1,1.6780263602488188,1.9762986833057337,0
6184,1,-0.43991649313097614,1,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,1,-1.328164413051698,-0.1799546178880715,0
1191,1,-0.43991649313097614,0,0,0.26992923768238775,1,0,2,1,1,1,1,1,1,1,0,3,-1.491020519067978,-0.6581434047165001,0
2177,0,-0.43991649313097614,1,0,1.0843365120829946,1,0,1,2,0,2,0,0,0,1,1,1,0.5480044001358552,1.0408031016324286,0
3975,1,-0.43991649313097614,1,1,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,0,3,0.1724382780983114,-0.9438911702842429,0
2721,1,2.273158691738958,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,0,2,0.14418772909548702,-0.9769138552814884,1
4477,1,-0.43991649313097614,1,1,-0.5037576729981889,1,0,1,0,0,0,0,2,2,0,1,2,0.8454660631655913,-0.2231092630549264,1
6366,0,-0.43991649313097614,0,0,-1.0738427650786138,1,2,1,0,0,0,0,2,2,0,1,0,0.9568064621767214,-0.7706103699978945,1
4492,1,-0.43991649313097614,0,0,1.5729808767233588,1,2,1,0,0,2,2,0,0,2,1,1,0.719169491152966,1.717392886291902,0
5648,0,-0.43991649313097614,1,0,-0.3408762181180675,1,2,0,2,2,2,0,0,0,0,0,3,0.051127097086184216,-0.31895451590120977,0
4378,1,2.273158691738958,1,0,1.4100994218432374,1,2,1,0,0,0,0,2,2,0,1,1,0.9933659961803764,1.6763352699183214,0
3745,1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,1,3,0.534710024134526,-0.9717264682665469,1
5481,0,-0.43991649313097614,1,1,0.6364125111626608,1,2,1,0,0,0,0,0,2,1,1,3,0.574593152138513,0.7717211964743921,1
7005,0,-0.43991649313097614,1,0,0.18848851024232702,1,2,0,0,2,0,2,0,2,1,0,3,0.2438955491054544,0.16620965091326817,0
5638,1,-0.43991649313097614,0,0,-0.8702409464784621,0,1,0,0,2,2,0,0,0,0,0,3,-0.9991286070188055,-0.8380905491667311,0
3066,1,-0.43991649313097614,1,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,1,1,-1.4694171580658184,-0.9848384167213354,1
3248,0,-0.43991649313097614,1,0,-0.5851984004382496,1,0,1,0,0,2,0,2,2,0,1,1,1.0365727181846955,-0.2368172091667509,0
6831,1,-0.43991649313097614,1,1,0.7178532386027215,1,0,0,0,0,0,0,0,0,1,1,0,-0.6634456129852487,-0.022545014468714743,0
6254,0,-0.43991649313097614,1,1,1.4100994218432374,1,2,1,2,0,2,2,2,2,1,1,2,1.4835961112293827,2.207258812400774,0
6255,0,-0.43991649313097614,1,0,-0.30015585439803716,1,0,0,2,2,0,2,0,2,0,1,3,0.2089978121019659,-0.1961127765899322,0
896,0,2.273158691738958,0,0,-1.2367242199587352,1,2,1,0,0,2,0,0,0,0,1,2,0.4582673621268844,-0.9413968097196113,1
3843,1,-0.43991649313097614,0,0,-0.9516816739185228,1,0,2,1,1,1,1,1,1,0,0,1,-1.4976677070686424,-0.9276447156331917,0
1175,0,-0.43991649313097614,0,1,-0.9109613101984924,0,1,0,2,2,0,2,0,0,1,0,3,-0.8146691400003658,-0.8257732642546568,0
